0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,label
19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,2,2,6,0,6,0,0,2,4,0,0,0,0,0,0,6,8,0,6,0,0,2,6,5,11,0,6,0,2,0,2,1,1,0,4,3,5,6,2,0,0,0,2,2,0,4,4,5,3,0,0,9,5,0,0,11,5,0,4,5,1,0,0,6,6,4,0,0,0,0,2,8,0,2,0,2,4,0,2,8,0,4,0,0,0,0,0,4,0,0,4,4,0,0,0,3,1,0,4,6,0,4,2,6,0,0,0,0,0,4,0,6,4,0,4,2,0,0,0,7,1,0,0,0,6,0,0,4,0,0,0,0,0,0,0,2,4,4,0,8,0,0,0,6,0,0,0,4,0,2,2,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,4,0,0,0
20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,4,0,0,0,8,12,2,0,0,0,0,3,5,0,0,6,8,0,12,2,2,0,6,0,0,12,0,0,4,0,0,14,12,0,4,2,0,8,4,2,4,8,2,8,0,0,0,0,8,0,0,4,4,0,0,0,6,8,8,0,4,0,4,0,8,0,12,2,16,4,0,0,0,0,0,0,0,0,24,8,12,4,6,6,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,2,0,8,4,0,4,0,5,1,0,0,2,0,0,0,0,0,0,0,0,0,0,7,3,0,0,0,4,0,0,6,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,8,10,6,6,8,2,0,0,18,20,0,0,0,2,2,0,0,0,8,6,10,6,14,2,6,26,6,18,24,16,8,16,34,8,18,6,8,8,6,14,8,10,16,8,2,8,6,16,12,14,10,4,18,14,10,40,14,22,22,12,26,8,16,14,2,28,12,14,12,20,16,12,8,6,18,20,10,8,10,10,12,10,2,4,10,12,4,6,12,6,6,8,12,18,14,10,6,6,8,10,4,8,12,16,10,4,10,8,16,4,4,4,8,18,4,10,4,8,4,10,6,0,6,10,2,6,4,6,4,8,8,6,8,2,4,4,4,4,6,2,4,4,4,10,4,6,2,4,0,2,4,0,0,0,2,0,4,0,0,4,0,4,0,0,0,2,2,2,2,0,0,0,0,0,0,2,0
40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,12,12,0,10,0,0,0,4,32,0,0,0,0,0,5,7,0,14,8,0,0,6,8,2,14,20,12,20,18,4,8,24,8,12,14,14,4,0,8,4,20,20,8,4,10,20,0,12,16,0,4,16,8,0,1,17,6,4,16,14,4,16,0,0,4,8,4,0,20,13,15,20,0,2,2,14,16,24,4,28,0,12,0,18,11,7,4,4,12,4,8,4,2,0,0,8,4,28,16,8,0,0,4,8,13,3,4,0,16,8,10,16,8,16,2,2,2,0,12,0,0,8,8,16,4,20,0,0,4,0,0,14,0,0,12,12,10,24,0,4,0,20,12,8,6,4,8,12,10,0,4,0,16,12,9,1,26,12,12,4,0,12,8,0,8,12,0,12,0,8,0,0,28,4,0,0
26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,6,0,4,0,0,0,0,0,16,0,0,0,2,8,2,12,0,0,4,2,2,12,0,6,5,5,4,0,12,0,0,14,0,0,14,8,0,8,0,4,4,8,0,6,2,12,6,0,4,0,0,16,4,0,20,6,0,14,0,0,0,24,8,0,2,4,0,0,8,0,8,2,0,0,14,4,4,10,0,0,0,0,0,4,10,0,0,0,0,0,2,4,4,0,14,4,0,0,2,0,0,8,4,0,0,4,6,0,0,0,4,10,4,0,0,4,0,0,0,0,0,8,4,4,12,2,2,0,4,8,0,12,0,0,0,0,0,2,0,0,0,12,0,0,8,0,8,0,4,4,0,4,12,0,2,0,0,0,0,0,6,0,0,0,14,0,0,0,12,4,0,0,0,6,2,0
17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,12,0,0,0,0,5,1,0,4,0,0,0,0,2,10,0,0,4,4,4,0,22,0,0,4,4,0,0,4,6,8,0,4,0,0,0,0,1,5,0,0,0,0,0,0,24,0,0,0,10,14,0,0,0,18,0,8,2,46,0,8,0,0,12,0,0,0,0,0,0,8,0,0,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,2,4,0,2,0,0,0,0,2,12,0,0,0,0,0,5,5,0,0,4,0,8,0,10,6,0,0,2,0,12,0,0,8,0,2,5,17,2,2,6,0,2,6,0,8,0,8,0,2,8,4,4,12,0,2,8,4,0,2,0,6,0,6,6,0,2,6,4,4,8,0,4,6,2,0,4,6,0,0,2,0,2,6,0,2,3,5,0,0,4,2,2,4,2,0,1,3,4,2,0,0,0,10,0,2,0,2,0,0,6,0,0,4,2,2,1,1,0,0,4,10,0,6,0,0,0,6,2,0,4,0,0,0,2,4,4,0,4,0,0,2,2,4,0,0,0,0,0,0,6,2,0,2,2,0,1,5,0,0,6,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,4,0,2,0,2,0,0,2,0,0,0,0,15,21,4,0,0,0,8,4,0,0,7,5,12,10,10,4,4,4,0,4,25,29,2,0,2,0,4,4,2,12,0,0,0,0,0,0,8,10,2,4,35,27,4,0,4,4,6,0,12,4,0,0,0,10,0,0,4,2,8,2,27,21,4,2,0,0,4,0,4,0,0,4,0,0,0,4,2,0,0,4,24,26,12,2,6,4,2,4,4,0,2,0,6,0,4,2,0,0,4,0,18,16,6,0,4,2,12,6,0,0,4,8,2,0,2,4,0,2,0,4,18,28,0,0,4,0,0,0,0,4,4,0,12,0,4,2,0,4,4,0,12,20,0,6,0,2,2,0,4,0,2,2,0,4,4,2,2,0,2,12,6,0
20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,4,4,2,0,0,0,2,8,10,0,0,0,2,0,7,9,0,0,8,6,4,2,4,2,4,0,0,8,4,0,2,8,6,2,4,6,2,2,4,4,4,6,2,2,8,8,4,0,4,0,6,8,4,4,0,0,8,0,0,4,8,8,2,4,6,6,2,2,2,10,4,2,4,0,0,8,0,4,0,2,0,0,0,0,0,2,6,4,0,6,0,0,0,0,12,8,0,0,0,0,0,0,0,6,6,0,0,4,0,0,14,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,6,2,0,0,0,0,0,0,2,0,0,0,0,2,0,2,0,0,2,0,0,0,0,0,0,0,2,0,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,16,0,6,10,0,0,32,0,8,0,0,0,0,0,0,0,0,0,0,32,0,32,0,0,0,32,0,0,0,16,8,0,0,0,0,0,32,0,0,0,0,0,32,0,0,0,8,12,52,32,0,0,2,2,0,32,32,0,0,0,0,96,4,28,0,0,0,0,16,0,0,0,0,0,32,16,0,0,16,0,0,0,32,0,0,32,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,4,0,0,4,0,6,0,0,0,0,0,2,0,0,0,0,1,9,0,0,0,2,0,0,8,2,6,0,0,8,2,0,0,0,0,0,11,11,4,0,0,2,0,0,0,0,2,0,0,0,0,0,6,0,0,4,17,9,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,18,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,0,6,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2,8,8,0,2,0,0,2,0,32,0,0,0,0,0,2,2,0,0,12,0,0,10,6,2,4,10,8,20,12,2,10,16,0,14,5,15,6,0,8,10,8,14,8,4,6,6,8,8,14,10,2,18,12,0,5,17,12,12,4,8,6,14,3,7,2,2,2,8,4,0,8,2,4,2,3,5,4,2,4,2,4,2,5,3,1,1,2,4,16,0,0,4,2,0,2,0,2,8,12,2,0,0,0,0,2,2,0,10,12,6,5,7,6,10,1,1,4,2,2,4,8,14,4,8,0,8,4,0,4,4,4,6,0,0,2,2,6,4,8,2,16,8,0,2,0,2,4,12,6,4,7,7,9,5,0,0,4,0,4,0,8,2,4,8,4,6,4,4,2,6,4,2,6,2,4,1
26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,4,12,0,0,0,0,0,4,0,24,0,0,0,0,0,2,2,0,4,0,0,12,0,0,8,4,4,8,0,24,4,4,12,0,12,9,7,8,4,4,12,0,12,0,0,9,7,0,4,8,0,0,8,4,0,5,9,4,8,8,0,4,24,4,0,4,4,8,4,8,0,0,4,12,0,6,2,0,0,4,0,0,0,0,0,0,0,8,0,10,0,4,0,0,0,0,4,0,0,8,0,0,4,8,4,0,0,0,0,20,0,0,8,0,0,11,15,0,0,12,4,8,12,0,0,8,0,12,0,2,0,4,0,16,8,0,0,12,0,8,0,0,24,4,0,1,1,0,4,8,0,0,0,8,0,0,0,0,0,4,0,0,8,0,0,0,0,0,0,8,0,0,0,0,0,1,0
18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,8,0,0,0,2,2,2,0,2,0,16,0,0,0,0,0,0,2,0,2,4,4,4,8,4,2,0,8,0,14,2,0,10,12,2,16,4,12,0,2,5,1,2,6,0,0,4,4,0,0,4,4,4,2,6,4,4,6,10,10,4,8,4,4,2,12,2,8,2,8,2,0,0,4,4,2,0,4,0,4,0,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,0,0,8,0,0,0,0,0,0,0,0,0,7,11,0,0,0,4,0,0,0,16,0,0,0,0,8,0,8,0,0,0,11,17,0,0,4,0,0,0,0,0,0,8,0,4,0,0,0,0,0,0,12,24,0,0,4,0,8,0,4,0,0,4,0,0,0,8,0,4,0,0,6,14,0,0,0,0,4,0,0,4,0,0,0,4,0,0,0,0,0,0,11,27,0,0,0,0,0,0,4,0,8,0,8,0,0,0,0,0,4,0,4,8,0,0,0,0,0,0,4,0,0,0,8,0,0,0,0,8,0,0,6,10,4,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,1,7,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0
16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,2,0,4,6,0,0,0,2,0,2,0,0,0,0,0,7,5,0,0,0,0,0,10,8,4,4,2,0,0,0,0,0,0,2,0,2,6,0,0,2,2,0,0,0,4,0,0,0,2,0,0,0,0,8,4,10,16,0,0,0,0,0,0,6,0,0,2,8,0,4,0,0,2,0,6,13,13,0,0,0,0,0,0,0,0,0,0,6,6,0,2,0,2,0,2,9,3,2,0,0,0,10,0,0,0,0,0,0,2,2,2,0,0,2,0,4,0,2,2,0,0,0,4,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,0,18,4,0,0,4,2,0,0,0,0,4,6,20,0,2,0,4,4,0,0,18,6,2,0,2,4,0,0,0,0,4,4,0,0,0,0,0,0,4,24,4,0,0,0,0,8,0,0,0,0,0,28,28,4,0,2,4,6,2,0,0,0,0,0,36,0,0,4,0,0,0,38,6,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,18,2,0,16,2,0,0,0,0,0,4,0,12,0,0,0,2,36,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,8,0,0,0,0,6,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,6,0,0,0,0,2,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,6,0
23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,10,0,4,0,0,8,0,0,0,0,20,0,0,0,0,0,2,8,0,4,2,10,6,4,4,6,0,8,0,16,0,4,6,8,4,16,6,2,2,4,0,10,0,8,8,0,14,0,2,2,4,6,2,6,4,4,6,14,10,12,4,12,12,10,2,12,10,0,0,10,8,2,0,18,10,2,0,10,6,10,4,2,0,8,12,8,0,6,2,2,0,0,6,6,4,4,0,0,2,0,2,4,2,4,0,0,2,2,0,0,0,0,0,2,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,4,0,4,0,12,0,0,0,0,20,0,0,0,0,0,2,2,0,8,10,0,10,2,2,6,4,8,4,16,0,0,12,18,4,16,16,0,2,2,4,10,14,6,4,4,10,4,6,4,4,4,8,8,8,4,4,8,4,4,8,8,4,6,2,0,0,4,0,8,0,13,11,0,0,8,2,2,16,2,2,0,0,0,8,8,14,10,2,0,4,6,0,0,2,6,0,0,8,12,8,0,0,0,0,8,0,0,0,0,8,2,2,8,0,0,0,0,0,0,0,0,8,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,0,4,0,4,0,0,0,0,0,0,2,0,0,0,0,2,8,0,0,0,0,0,2,4,6,6,0,4,0,0,2,0,0,0,0,7,11,0,2,0,2,0,0,0,0,0,2,4,0,0,0,2,6,0,0,1,15,0,2,0,0,0,0,0,0,2,0,2,0,2,0,0,0,0,2,2,16,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,2,0,12,2,0,2,0,0,0,0,0,0,2,0,0,0,2,2,0,0,0,0,4,0,0,4,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2,2,2,4,0,0,0,0,0,12,0,0,6,6,0,8,10,0,2,0,4,4,6,8,16,4,0,0,2,12,0,0,4,0,4,20,14,8,0,0,0,4,8,0,0,2,8,4,0,8,8,6,14,2,4,16,6,0,0,4,0,0,12,8,8,2,0,4,4,16,0,0,12,6,0,3,1,0,0,4,0,4,8,0,0,2,6,4,6,14,6,2,24,0,12,12,0,0,0,0,4,0,28,4,0,3,3,0,12,8,12,6,8,0,0,2,2,0,0,4,0,0,0,2,0,10,10,0,0,0,0,0,2,2,0,4,0,2,0,0,0,0,0,0,0,6,12,0,0,0,4,0,4,0,0,5,7,0,0,2,6,0,0,0,0,9,13,0,4,0,0,0,0,0,2,0,1
31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,4,0,4,8,0,0,0,2,0,24,2,0,2,0,0,10,6,0,0,0,8,4,2,8,6,8,4,0,4,28,0,4,12,0,4,10,18,8,4,2,8,12,16,4,4,11,11,2,6,8,0,0,2,4,0,7,5,2,4,0,0,0,0,6,0,0,0,0,0,22,12,0,12,6,0,4,4,0,0,0,0,0,16,4,0,10,6,2,0,20,2,4,12,0,12,0,4,8,0,16,2,2,18,2,0,4,0,12,8,26,1,1,24,0,0,7,5,0,0,0,2,0,8,14,0,0,12,4,0,0,10,0,0,0,0,0,4,0,2,0,0,0,24,8,0,0,0,2,4,12,2,0,8,0,0,7,7,4,0,0,4,0,22,0,2,0,4,0,0,8,2,6,12,4,0,4,0
78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,4,10,12,4,2,0,9,21,24,6,10,8,6,14,13,13,24,18,16,16,2,8,5,17,26,4,16,6,36,18,28,30,16,28,14,18,20,24,31,15,34,20,14,20,16,42,16,28,32,24,23,31,31,19,19,21,18,24,10,19,17,20,31,23,10,40,16,24,36,2,26,22,36,24,19,33,33,27,14,10,18,26,15,37,24,34,40,20,36,26,30,30,14,12,9,17,10,22,5,25,18,34,20,16,14,22,6,32,32,20,30,28,38,22,16,26,18,20,31,43,24,46,12,30,28,24,40,24,38,42,49,35,42,24,28,28,40,30,48,16,30,34,38,34,12,16,62,44,24,18,22,12,40,32,30,12,20,12,54,30,56,22,22,10,18,12,26,26,30,30,14,10,14,20,8,0
29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,8,6,0,0,0,0,0,2,2,26,0,4,0,0,0,1,1,0,4,4,0,8,2,2,8,4,4,6,0,24,10,2,14,2,8,15,15,6,2,12,6,2,10,4,2,6,4,4,4,8,0,0,2,2,2,5,7,4,2,4,4,4,6,4,0,5,5,6,0,10,6,0,6,4,0,2,2,4,0,8,0,2,18,0,0,7,3,2,6,16,6,4,14,4,8,7,1,4,10,4,8,8,30,4,6,4,4,12,10,12,8,10,0,6,6,1,9,4,8,8,0,0,16,2,0,6,4,2,2,16,2,0,0,0,4,1,3,2,0,8,0,0,4,0,8,0,0,8,0,4,2,0,0,2,0,8,0,0,4,4,0,0,0,0,2,20,0,0,0,0,0,4,0,0,0,2,1
19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,4,0,0,4,0,0,0,8,0,2,0,0,0,0,0,2,8,0,2,0,2,2,0,8,4,7,7,0,2,2,0,2,0,2,0,8,14,0,0,0,2,0,2,2,0,0,4,8,0,0,0,2,6,2,0,10,16,4,0,0,2,2,0,2,0,4,0,2,0,0,4,0,0,2,6,20,10,4,0,2,0,6,2,0,2,6,2,2,0,0,0,0,0,0,0,26,6,2,0,2,2,0,0,0,0,2,2,0,6,0,2,4,0,0,0,14,0,0,0,0,0,12,6,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,2,0,0,0,0,0,0,0,2,2,0,0,2,0
31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,12,4,0,0,4,0,0,0,24,0,0,6,0,0,7,9,0,0,8,0,0,4,10,4,6,4,6,8,26,0,4,12,0,0,7,7,0,4,8,4,12,12,0,0,4,20,20,0,12,0,0,28,0,0,2,4,8,36,4,0,0,32,0,4,0,0,0,0,12,0,0,8,4,4,11,3,0,2,4,6,0,8,0,4,15,13,8,0,8,0,0,0,0,0,3,1,0,4,0,0,0,4,4,4,9,7,0,0,18,0,0,4,0,6,7,3,0,6,16,0,0,0,0,0,0,0,0,0,16,0,0,8,0,8,0,0,0,0,0,4,4,20,0,14,0,0,10,8,8,0,8,20,4,0,3,7,0,0,0,8,0,8,0,8,4,0,0,0,4,8,0,2,12,0,6,0
25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,4,0,4,4,0,0,6,6,0,0,0,0,0,2,20,2,0,0,0,0,0,4,0,4,8,10,10,4,0,2,0,4,0,4,54,0,0,0,2,0,4,0,0,0,0,0,4,4,6,0,6,0,4,8,50,0,4,0,4,2,4,4,6,0,0,2,0,0,0,0,0,4,0,8,62,0,0,6,0,6,0,6,0,2,4,0,4,4,0,4,0,4,0,3,31,0,0,0,0,0,4,0,0,0,0,8,0,0,0,0,8,0,0,4,36,10,0,0,4,0,0,0,0,3,5,0,4,4,0,0,0,4,0,0,18,0,6,0,0,0,0,0,0,0,4,0,0,0,0,2,6,0,2,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,1,1
37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,6,2,0,4,0,4,6,6,8,0,0,4,0,4,0,6,8,2,4,2,0,2,2,0,0,7,15,10,6,4,2,0,10,4,0,29,27,0,2,0,0,6,4,4,2,2,0,4,10,4,0,0,8,0,10,45,29,8,2,2,2,4,4,2,0,4,0,6,4,2,6,2,4,4,4,37,35,8,2,14,8,2,0,4,8,0,0,0,0,6,4,0,0,0,0,38,24,6,0,6,2,4,10,2,2,10,0,2,0,8,4,6,2,0,4,30,22,0,4,0,0,6,4,4,6,10,2,6,4,2,0,0,0,0,0,31,21,4,0,0,6,6,4,2,2,2,2,2,2,0,16,0,0,0,2,22,20,0,4,4,2,2,6,8,4,2,0,2,6,4,6,6,2,0,0,27,0
49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,10,4,4,2,8,0,0,6,4,14,20,8,4,2,0,0,4,2,0,14,14,4,6,4,0,0,0,0,0,77,67,14,8,8,4,2,8,0,6,0,8,4,0,8,4,4,0,0,2,52,60,4,0,2,0,22,18,4,8,0,0,8,2,12,4,4,0,0,4,73,61,0,0,0,4,4,0,6,6,4,8,4,8,8,0,4,4,4,4,52,48,0,4,0,0,18,4,0,0,6,4,4,2,14,4,0,4,8,4,40,40,4,4,0,0,4,4,12,0,12,12,4,0,16,14,0,0,4,0,38,46,4,4,4,0,0,8,0,0,4,4,0,4,16,4,0,0,4,4,35,37,4,6,2,0,0,0,4,0,14,4,0,0,8,0,4,2,4,8,45,1
28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,24,12,0,0,0,0,0,14,14,0,0,0,8,0,32,0,0,8,0,0,0,12,0,0,4,0,8,3,3,8,0,0,0,8,4,0,0,25,3,0,0,8,0,0,0,8,0,17,19,0,0,0,0,0,0,0,0,0,0,8,0,8,0,80,48,0,0,7,1,0,0,0,0,0,48,0,0,48,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,2,0,0,0,0,0,24,0,0,16,56,16,0,0,0,16,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,0,2,4,6,8,6,2,4,12,0,0,4,2,0,7,11,4,0,2,6,6,2,8,4,9,5,12,6,12,8,6,20,0,4,21,21,4,6,0,4,2,12,4,4,5,5,4,6,2,0,16,8,8,10,27,33,0,2,0,0,0,20,6,0,16,8,8,0,8,2,0,8,0,8,27,39,4,14,0,2,4,8,12,0,5,3,0,6,8,0,0,10,0,4,23,39,4,2,6,4,6,10,2,2,12,8,8,0,0,2,8,10,2,6,20,20,20,2,4,2,10,14,6,8,8,4,0,8,16,0,2,8,4,2,30,30,0,4,0,8,2,12,4,12,7,5,0,2,16,8,0,18,2,2,11,15,0,0,6,0,0,22,4,2,3,11,0,4,10,10,0,24,0,0,17,1
12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,12,0,0,12,0,0,2,28,0,0,0,0,12,12,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,8,4,0,0,6,0,0,0,0,12,0,0,0,0,0,5,13,0,0,0,16,6,4,0,2,0,0,0,0,12,0,0,0,0,4,1,9,0,0,4,0,0,2,8,8,20,0,0,0,12,0,0,16,0,0,0,0,12,8,12,12,8,12,0,8,8,6,0,0,12,0,0,24,0,0,1,9,0,0,0,0,0,36,8,0,0,12,0,0,0,2,8,0,0,8,8,8,0,0,0,0,0,10,0,0,0,0,0,0,6,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
