num_nodes,num_edges,density,num_communities,min_community_size,max_community_size,avg_community_size,louvain_modularity,min_Betweenness,max_Betweenness,avg_Betweenness,min_EigenvectorCentrality,max_EigenvectorCentrality,avg_EigenvectorCentrality,min_LaplacianCentrality,max_LaplacianCentrality,avg_LaplacianCentrality,min_Sfigality,max_Sfigality,avg_Sfigality,min_DegreeCentrality,max_DegreeCentrality,avg_DegreeCentrality,min_HarmonicCloseness,max_HarmonicCloseness,avg_HarmonicCloseness,min_KatzCentrality,max_KatzCentrality,avg_KatzCentrality,min_KPathCentrality,max_KPathCentrality,avg_KPathCentrality,avg_core_decmposition,min_closeness_centrality,max_closeness_centrality,avg_closeness_centrality,ged_walk_centrality,label
25,25,0.08333333333333333,4,5,7,6.25,0.5888,0.0,272.0,89.44,0.03610950254852122,0.3526242755731002,0.1716859174695134,8.0,36.0,17.6,0.0,1.0,0.56,1.0,4.0,2.0,0.22794763107263105,0.39771825396825383,0.3123962241462241,0.09978330402484004,0.317875971423184,0.18362536308546878,1.1278195488721803,12.030075187969924,5.488721804511277,1.24,0.15584415584415584,0.2891566265060241,0.22040448689814024,4.01728512,1
18,19,0.12418300653594772,4,3,7,4.5,0.48614958448753465,0.0,116.0,42.333333333333336,0.06857276183688342,0.38566371970694097,0.20950562476009532,8.0,32.0,18.444444444444443,0.0,1.0,0.5185185185185185,1.0,4.0,2.111111111111111,0.2957983193277312,0.4862745098039216,0.3899937752878929,0.11487476707200034,0.3361512577001726,0.2195131764167996,1.1020408163265305,13.224489795918368,5.102040816326531,1.5,0.22666666666666666,0.3953488372093023,0.29736255788471705,3.765980160000001,0
29,29,0.07142857142857142,5,4,7,5.8,0.6200951248513673,0.0,490.0,98.48275862068965,0.0550089169431521,0.3735136136243686,0.15977457611263068,8.0,38.0,18.551724137931036,0.0,1.0,0.6206896551724138,1.0,4.0,2.0,0.23698979591836736,0.42083333333333334,0.30567088904527334,0.09490416100715778,0.30085358708975524,0.16758367400867796,2.1428571428571432,17.142857142857146,7.832512315270935,1.206896551724138,0.1686746987951807,0.3333333333333333,0.22936062975618862,4.568997150720001,1
31,33,0.07096774193548387,5,5,8,6.2,0.6138659320477503,0.0,474.0,128.0,0.021316652651806003,0.4743006707110378,0.1326003963647287,8.0,40.0,19.161290322580644,0.0,1.0,0.5053763440860215,1.0,4.0,2.129032258064516,0.20748954748954745,0.37420634920634915,0.28653094814385144,0.08198290418117404,0.30836410759229493,0.16440898217373717,2.877030162412993,14.672853828306264,8.241299303944315,1.5161290322580645,0.1388888888888889,0.26785714285714285,0.19665209895923993,5.177389875200002,1
28,29,0.07671957671957672,5,4,7,5.6,0.5802615933412605,0.0,388.0,88.78571428571429,0.027644150082710043,0.39025676841479723,0.1516895130047609,6.0,42.0,19.214285714285715,0.0,1.0,0.5833333333333333,1.0,4.0,2.0714285714285716,0.2260141093474427,0.43765432098765433,0.32024229444864366,0.07604976169992823,0.3215093381140344,0.16952679381390112,2.1346886912325287,18.216010165184244,8.132147395171538,1.3928571428571428,0.17088607594936708,0.34615384615384615,0.24186181675724625,5.422886256640002,1
20,20,0.10526315789473684,5,3,6,4.0,0.53625,0.0,188.0,51.8,0.037210266915003065,0.38456157159301213,0.19271673124568545,6.0,36.0,17.3,0.0,1.0,0.5583333333333333,1.0,4.0,2.0,0.25194235588972436,0.48245614035087714,0.3632142857142857,0.09791485130595133,0.3631667529555863,0.2040886131188427,1.2923076923076922,11.446153846153846,5.418461538461539,1.3,0.19,0.3958333333333333,0.2787733198411552,4.174530560000001,1
63,66,0.03379416282642089,8,4,13,7.875,0.7301423324150597,0.0,2464.0,414.6666666666667,0.0006256086115256044,0.3742996578411091,0.07273823651404192,6.0,48.0,19.714285714285715,0.0,1.0,0.6058201058201058,1.0,4.0,2.0952380952380953,0.14231823020959652,0.2774257552483358,0.20121436703279114,0.04810381546236728,0.23364461295803024,0.11300423178896166,2.374371859296482,17.57035175879397,8.095477386934673,1.380952380952381,0.09451219512195122,0.19558359621451105,0.1345399173070125,6.383316582399999,1
14,13,0.14285714285714285,4,3,4,3.5,0.5118343195266273,0.0,94.0,34.142857142857146,0.07080414095094575,0.45615145443734767,0.2406358509982327,6.0,26.0,14.714285714285714,0.0,1.0,0.6071428571428571,1.0,3.0,1.8571428571428572,0.28736263736263734,0.5025641025641024,0.395316588173731,0.1283837342338653,0.38814925607478035,0.24802201719465367,1.6363636363636362,10.363636363636363,5.38961038961039,1.0,0.203125,0.38235294117647056,0.2868313138280817,4.786613464355469,1
32,36,0.07258064516129033,5,4,10,6.4,0.5790895061728395,0.0,344.3333333333333,107.9375,0.04106410703055933,0.3245312233124613,0.1518470470976762,8.0,30.0,20.25,0.0,1.0,0.375,1.0,3.0,2.25,0.22796979006656418,0.39032258064516123,0.3065804211469534,0.07531052379649338,0.25652310910369996,0.16270193376204017,2.4532130777903043,14.142051860202931,8.60879368658399,1.625,0.16939890710382513,0.31958762886597936,0.23065068653228682,9.589616492390633,0
12,12,0.18181818181818182,3,4,4,4.0,0.4166666666666667,0.0,36.0,18.0,0.1562299743667554,0.3771721911488566,0.266701082757806,8.0,26.0,17.0,0.0,1.0,0.5,1.0,3.0,2.0,0.3893939393939394,0.5681818181818182,0.4787878787878788,0.15594634680917863,0.37728954873351317,0.26661794777134595,1.8181818181818181,8.727272727272727,5.121212121212121,1.5,0.3235294117647059,0.4583333333333333,0.39093137254901955,5.436903595924377,1
35,37,0.06218487394957983,6,4,9,5.833333333333333,0.6314828341855369,0.0,562.0,169.54285714285714,0.014099216046638548,0.3400810675995832,0.1365747486190015,8.0,30.0,18.571428571428573,0.0,1.0,0.4857142857142857,1.0,4.0,2.1142857142857143,0.18608270814153163,0.3356092436974789,0.2621932549243474,0.0838131418356107,0.2356274200555679,0.1571015962423575,3.208333333333333,15.895833333333334,8.516666666666666,1.457142857142857,0.11805555555555555,0.2328767123287671,0.1740710464795631,3.730239078400001,0
35,39,0.06554621848739496,4,8,10,8.75,0.5877712031558185,0.0,419.22380952380956,141.77142857142857,0.04555917472516855,0.2850800539326981,0.14953825271229204,8.0,30.0,19.885714285714286,0.0,1.0,0.4,1.0,3.0,2.2285714285714286,0.20814797947150884,0.35108543417366933,0.2831500665534279,0.07496651390380475,0.23563196580817403,0.1567165652889753,1.8958333333333335,14.583333333333334,8.820833333333335,1.6285714285714286,0.14225941422594143,0.26153846153846155,0.20003046302378547,8.430535532534122,0
18,18,0.11764705882352941,4,3,6,4.5,0.49691358024691357,0.0,126.0,41.55555555555556,0.06571894672042602,0.4085590372767642,0.20756581688361858,6.0,32.0,17.333333333333332,0.0,1.0,0.5462962962962963,1.0,4.0,2.0,0.2862745098039216,0.4990196078431373,0.38555866791160903,0.10495310091583485,0.350483106305358,0.21553746816728794,1.2857142857142856,12.857142857142856,5.2142857142857135,1.3333333333333333,0.22666666666666666,0.3953488372093023,0.3016306782775653,3.7930496000000016,0
17,18,0.1323529411764706,4,3,5,4.25,0.4552469135802469,0.0,96.0,35.88235294117647,0.06860920516605133,0.3897096311346461,0.2172886848360727,8.0,30.0,18.352941176470587,0.0,1.0,0.47058823529411764,1.0,3.0,2.1176470588235294,0.30684523809523817,0.5052083333333334,0.4076155462184874,0.10851843837376417,0.3484877212333228,0.22363111842237965,1.4623655913978495,8.956989247311828,5.483870967741936,1.5294117647058822,0.23880597014925373,0.41025641025641024,0.3191952065497513,7.439331829547882,0
24,26,0.09420289855072464,6,3,5,4.0,0.5214497041420119,0.0,161.0,68.16666666666667,0.07129463321419338,0.3210148302253438,0.18217231504394213,8.0,30.0,19.166666666666668,0.0,1.0,0.4166666666666667,1.0,3.0,2.1666666666666665,0.26513112491373364,0.42463768115942024,0.3461208879687141,0.09444126732689857,0.285215304634817,0.18822900165579323,1.309090909090909,10.846753246753247,5.703896103896104,1.5833333333333333,0.19827586206896552,0.32857142857142857,0.2604092511703055,7.893886623904109,0
27,29,0.08262108262108261,5,4,8,5.4,0.563614744351962,0.0,227.0,86.44444444444444,0.03456299565904055,0.3265814942053195,0.16706504165011407,6.0,30.0,18.59259259259259,0.0,1.0,0.42592592592592593,1.0,3.0,2.1481481481481484,0.2257783882783882,0.4057692307692306,0.3215133631800299,0.0694392937092795,0.27873035763133325,0.17602220299962607,2.838370565045992,13.766097240473062,8.441524310118266,1.5185185185185186,0.17218543046357615,0.3170731707317073,0.23956070844353328,8.142984740436077,0
35,40,0.06722689075630252,6,4,9,5.833333333333333,0.5815625,0.0,306.00000000000006,126.62857142857143,0.017403344867956458,0.3093179600939242,0.14538036020785816,6.0,30.0,20.62857142857143,0.0,1.0,0.35714285714285715,1.0,3.0,2.2857142857142856,0.1932104660045837,0.36694677871148457,0.29525961899911485,0.05341408214028179,0.2408888859971429,0.1557278361566827,2.770833333333333,15.3125,8.941666666666668,1.6285714285714286,0.1440677966101695,0.2905982905982906,0.2188065313301219,9.753258791286498,0
20,19,0.1,4,4,6,5.0,0.574792243767313,0.0,210.0,50.3,0.03219296781633635,0.4605556577546512,0.19006524837188293,6.0,40.0,17.8,0.0,1.0,0.6916666666666667,1.0,4.0,1.9,0.25369674185463664,0.5105263157894737,0.36698621553884714,0.09439292165258983,0.38683903902523653,0.1977417785675739,1.6615384615384616,13.292307692307693,5.067692307692309,1.0,0.1919191919191919,0.40425531914893614,0.2845955101593468,4.8928729088,1
12,11,0.16666666666666666,3,3,5,4.0,0.47520661157024796,0.0,78.0,18.166666666666668,0.09726290705275722,0.4942580880657075,0.25385524754723615,6.0,40.0,16.833333333333332,0.0,1.0,0.7083333333333334,1.0,4.0,1.8333333333333333,0.35000000000000003,0.6666666666666666,0.47121212121212114,0.13510891443699127,0.5090283773987023,0.25683065788610016,1.8181818181818181,13.090909090909092,4.924242424242425,1.0,0.28205128205128205,0.5789473684210527,0.39255645814038936,4.459136000000001,0
25,27,0.09,5,4,6,5.0,0.5308641975308641,0.0,230.00000000000003,72.32,0.061044983383297606,0.36221926902334917,0.1758056579870448,6.0,38.0,19.2,0.0,1.0,0.48666666666666664,1.0,4.0,2.16,0.2577380952380954,0.44722222222222213,0.3400502645502646,0.08379549043625743,0.3212519712409088,0.18487348743115115,1.3157894736842104,11.090225563909774,5.421052631578947,1.56,0.1935483870967742,0.34782608695652173,0.25751929642417176,4.70353408,0
21,20,0.09523809523809523,4,4,6,5.25,0.58875,0.0,234.0,57.333333333333336,0.03578008183910183,0.46603006366492,0.18090378335656135,6.0,40.0,17.333333333333332,0.0,1.0,0.6587301587301587,1.0,4.0,1.9047619047619047,0.26351190476190484,0.4908333333333334,0.3517913832199546,0.09619344981714852,0.3852188749315609,0.19439055704337493,1.4823529411764707,13.711764705882354,5.320588235294117,1.0,0.19607843137254902,0.38461538461538464,0.2685734916599126,4.818084864000001,0
20,20,0.10526315789473684,4,4,6,5.0,0.54,0.0,168.0,53.3,0.06036285093669364,0.3972999313626057,0.19076477224322744,8.0,30.0,17.3,0.0,1.0,0.55,1.0,4.0,2.0,0.27813283208020045,0.46491228070175433,0.35893483709273183,0.11480616642096121,0.3231363927325862,0.20565385145022735,1.6615384615384616,10.523076923076923,5.261538461538462,1.3,0.2087912087912088,0.37254901960784315,0.273674726765008,3.5793879040000003,0
44,46,0.048625792811839326,7,4,12,6.285714285714286,0.6571361058601135,0.0,952.0,227.72727272727272,0.022333480051442717,0.32426603180652686,0.12593862444616818,8.0,36.0,18.59090909090909,0.0,1.0,0.5075757575757576,1.0,4.0,2.090909090909091,0.16899915330147883,0.3192598744924325,0.24013171465602753,0.0710732503504922,0.23902962451942922,0.13807102250684314,2.8532423208191124,17.72013651877133,8.358361774744026,1.4545454545454546,0.11197916666666669,0.23118279569892472,0.16494516631655665,4.491765063679999,0
39,43,0.058029689608636977,6,4,10,6.5,0.6325040562466198,0.0,520.2666666666667,141.28205128205127,0.03088172711736544,0.35380903157108323,0.1335138769183487,6.0,42.0,20.82051282051282,0.0,1.0,0.5512820512820513,1.0,4.0,2.2051282051282053,0.2098579782790309,0.38596491228070173,0.28509735878156933,0.06196927868157258,0.2707364034963735,0.14599751664354604,2.806818181818182,17.28409090909091,8.356060606060606,1.5128205128205128,0.16033755274261605,0.304,0.21894084512568981,5.839685632000002,0
17,17,0.125,4,3,7,4.25,0.5034602076124567,0.0,130.0,43.05882352941177,0.05306898563451032,0.41154659878876726,0.20901565535494976,8.0,28.0,16.823529411764707,0.0,1.0,0.5294117647058824,1.0,3.0,2.0,0.2876488095238095,0.48958333333333326,0.3810749299719888,0.11740722370700094,0.3565697663449004,0.22309330145325926,0.9139784946236559,10.236559139784946,5.301075268817204,1.2941176470588236,0.2077922077922078,0.3902439024390244,0.28228414227643867,6.365360260009766,0
29,32,0.07881773399014778,6,4,9,4.833333333333333,0.54833984375,0.0,275.0,89.79310344827586,0.052660778330755775,0.3351595055207458,0.15990967945191017,8.0,32.0,20.0,0.0,1.0,0.42528735632183906,1.0,4.0,2.206896551724138,0.24336734693877551,0.4101190476190476,0.3214696223316913,0.08684939329504146,0.25658189892127686,0.17171144455317808,2.7142857142857144,13.857142857142858,8.349753694581281,1.5517241379310345,0.18543046357615894,0.3373493975903614,0.24586121777844064,4.19930755072,0
21,23,0.10952380952380952,5,4,5,4.2,0.48960302457466914,0.0,146.0,53.80952380952381,0.07615811719321118,0.3620704109712804,0.19519610231457318,8.0,30.0,19.333333333333332,0.0,1.0,0.42857142857142855,1.0,3.0,2.1904761904761907,0.2819047619047619,0.45999999999999996,0.3702324263038549,0.10079640669083481,0.31073050252811085,0.20245566825239913,1.111764705882353,10.747058823529413,5.470588235294119,1.619047619047619,0.21052631578947367,0.37037037037037035,0.2800151281855604,8.098415227606893,1
27,29,0.08262108262108261,5,4,7,5.4,0.6099881093935791,0.0,336.0,103.62962962962963,0.006435779907424578,0.5207475366801544,0.13402467204910712,8.0,42.0,19.703703703703702,0.0,1.0,0.5555555555555556,1.0,4.0,2.1481481481481484,0.22451576201576198,0.3825091575091574,0.3051089856645412,0.09384901672386142,0.3271025343070708,0.17810959667978377,3.4060446780551903,17.172141918528254,8.872536136662287,1.5185185185185186,0.14772727272727273,0.27956989247311825,0.20884532888731877,5.025607680000002,0
33,35,0.06628787878787878,5,6,8,6.6,0.6257142857142858,0.0,578.0,137.75757575757575,0.0038937742456320425,0.39179077823925157,0.12537523046714305,8.0,44.0,19.939393939393938,0.0,1.0,0.5858585858585859,1.0,4.0,2.121212121212121,0.206168831168831,0.3923363095238096,0.28593346888801424,0.08056526178295943,0.3006157813438856,0.15807015214395082,2.4632272228320526,15.64873765093304,8.228320526893524,1.5151515151515151,0.13675213675213677,0.26666666666666666,0.1944109775331144,5.642619903999998,1
36,40,0.06349206349206349,7,4,7,5.142857142857143,0.575,0.0,359.0000000000001,133.66666666666666,0.03390840920842338,0.3154871933900398,0.1424356504714913,8.0,30.0,19.88888888888889,0.0,1.0,0.3888888888888889,1.0,3.0,2.2222222222222223,0.21003504432075853,0.36761904761904746,0.28758709544423827,0.0661548024509434,0.24496785658398096,0.1525052312894865,2.4878048780487805,13.756097560975611,8.504065040650406,1.5555555555555556,0.15765765765765766,0.2966101694915254,0.2146129069975412,9.569893086329103,0
12,12,0.18181818181818182,3,4,4,4.0,0.4166666666666667,0.0,36.0,18.0,0.15622997436675537,0.3771721911488566,0.26670108275780596,8.0,26.0,17.0,0.0,1.0,0.5,1.0,3.0,2.0,0.3893939393939394,0.5681818181818182,0.4787878787878788,0.15594634680917865,0.3772895487335132,0.266617947771346,0.9090909090909091,8.727272727272727,5.045454545454546,1.5,0.3235294117647059,0.4583333333333333,0.39093137254901955,5.436903595924377,1
15,14,0.13333333333333333,4,3,4,3.75,0.5331632653061225,0.0,126.0,30.533333333333335,0.06192023247889751,0.525647216718307,0.21985860147817035,6.0,40.0,15.866666666666667,0.0,1.0,0.6777777777777777,1.0,4.0,1.8666666666666667,0.297108843537415,0.5892857142857143,0.41104308390022676,0.12006159942356413,0.4728154692114862,0.23116906448607766,0.9109311740890689,10.748987854251013,5.052631578947369,1.0,0.22950819672131148,0.48275862068965514,0.32889562966079683,4.578083840000001,1
10,9,0.2,3,2,4,3.3333333333333335,0.42592592592592593,0.0,42.0,16.4,0.21127896914288224,0.4646274120783688,0.29720543308579306,10.0,30.0,15.6,0.0,1.0,0.7,1.0,4.0,1.8,0.40925925925925927,0.6203703703703703,0.4807407407407407,0.20542861450387892,0.5051866955570395,0.29305020740619353,0.821917808219178,7.397260273972602,2.712328767123288,1.0,0.3103448275862069,0.47368421052631576,0.366658024371273,3.1580774400000005,1
13,12,0.15384615384615385,3,4,5,4.333333333333333,0.4965277777777778,0.0,98.0,21.23076923076923,0.0939321429487121,0.48796565680674164,0.23984321730031527,6.0,42.0,16.615384615384617,0.0,1.0,0.6923076923076923,1.0,4.0,1.8461538461538463,0.33749999999999997,0.6527777777777778,0.4525641025641025,0.1295087135871451,0.5063774335255606,0.24629443405738088,1.4511627906976745,13.786046511627907,4.827906976744186,1.0,0.2727272727272727,0.5714285714285714,0.37659237344978436,4.653568000000001,1
28,28,0.07407407407407407,7,3,5,4.0,0.6033163265306123,0.0,456.0,106.0,0.013939366045264166,0.4482836657544286,0.13553258707988583,8.0,48.0,18.071428571428573,0.0,1.0,0.5714285714285714,1.0,4.0,2.0,0.22658730158730145,0.42420634920634925,0.29874023683547485,0.0952201307843132,0.36476621813525995,0.1713830925273451,2.561626429479034,17.36213468869123,8.238881829733163,1.2142857142857142,0.15168539325842698,0.28125,0.20872823389270692,5.526528000000003,0
17,17,0.125,4,3,6,4.25,0.5449826989619377,0.0,154.0,37.529411764705884,0.029154147691736357,0.5078611257337562,0.1967124303740111,8.0,42.0,18.941176470588236,0.0,1.0,0.6666666666666666,1.0,4.0,2.0,0.3001488095238095,0.5520833333333334,0.3989320728291317,0.11005909558277467,0.4187870668046807,0.2160008513218277,1.6451612903225805,11.516129032258064,5.086021505376344,1.1764705882352942,0.22857142857142856,0.4444444444444444,0.3105297753335665,5.1600896,0
43,42,0.046511627906976744,7,4,8,6.142857142857143,0.7083333333333333,0.0,954.0,277.6279069767442,0.01023411194510046,0.32991940274117243,0.12075385893843683,8.0,36.0,17.72093023255814,0.0,1.0,0.6744186046511628,1.0,4.0,1.9534883720930232,0.1537946695260936,0.2908463890606748,0.22025435893939227,0.07588075748032143,0.24817868183381459,0.13872431876518884,2.2454308093994775,18.412532637075717,7.993037423846823,1.0,0.09292035398230089,0.18421052631578946,0.13699140563528428,4.19704631296,1
22,23,0.09956709956709957,5,3,6,4.4,0.5255198487712665,0.0,152.00000000000003,51.63636363636363,0.05659655089883983,0.36095559889710765,0.18620380087351182,8.0,40.0,19.818181818181817,0.0,1.0,0.5757575757575757,1.0,4.0,2.090909090909091,0.285827664399093,0.4738095238095238,0.374335188620903,0.09917567525138346,0.3352303196054266,0.19225761513267947,0.37183098591549296,12.084507042253522,5.425352112676055,1.4545454545454546,0.22580645161290322,0.3962264150943397,0.29751871752697,4.92422012928,1
29,30,0.07389162561576355,5,5,7,5.8,0.5983333333333334,0.0,436.0,112.41379310344827,0.06815777401476024,0.3317442708654285,0.16742971408194643,8.0,34.0,18.413793103448278,0.0,1.0,0.5402298850574713,1.0,4.0,2.0689655172413794,0.22426690373118943,0.383078231292517,0.2956882334961154,0.09456709845226652,0.28350084639273543,0.17105625511215697,3.0,17.857142857142858,8.38423645320197,1.5172413793103448,0.15053763440860216,0.28,0.20570851323663417,4.080181166080002,1
26,29,0.08923076923076922,5,4,7,5.2,0.5416171224732461,0.0,203.33333333333334,75.0,0.05157896302687458,0.3416104233366883,0.1727537638989993,8.0,30.0,20.0,0.0,1.0,0.38461538461538464,1.0,3.0,2.230769230769231,0.2553492063492063,0.4193333333333332,0.33989255189255196,0.08538780891758775,0.2809280276145803,0.18088540425810098,2.5434782608695654,13.282608695652176,8.82608695652174,1.6153846153846154,0.19230769230769232,0.33783783783783783,0.25792233625844885,8.948634177446365,0
9,8,0.2222222222222222,3,2,4,3.0,0.3828125,0.0,42.0,10.222222222222221,0.13065444254811293,0.5813568574506335,0.3019359319280174,6.0,36.0,15.777777777777779,0.0,1.0,0.7222222222222222,1.0,4.0,1.7777777777777777,0.40625,0.75,0.5347222222222222,0.167798877531927,0.5731740723029461,0.29954485600229336,0.5538461538461539,8.03076923076923,2.9538461538461536,1.0,0.3333333333333333,0.6666666666666666,0.4586753459818475,3.8382848,0
98,104,0.02188091731537976,8,6,19,12.25,0.7577662721893492,0.0,3934.0,695.8571428571429,9.503573441653459e-05,0.2929128891143043,0.06921031232504248,8.0,52.0,20.73469387755102,0.0,1.0,0.608843537414966,1.0,4.0,2.122448979591837,0.11078490834363598,0.2630911185034895,0.18108517138549654,0.03990154504093273,0.20119424790326942,0.08842273220667222,3.4132070214544443,25.66731680133742,11.200891613262746,1.3673469387755102,0.07784911717495988,0.18164794007490637,0.12789896391367023,8.3284145799168,1
42,45,0.05226480836236934,6,5,8,7.0,0.6501234567901235,0.0,749.6285714285716,181.47619047619048,0.013062642429509694,0.31201768150733544,0.12568243760530992,8.0,34.0,19.428571428571427,0.0,1.0,0.5,1.0,4.0,2.142857142857143,0.18610407207968177,0.34378629500580704,0.2585398534875886,0.07362318954204841,0.22303034943067418,0.14190555212711245,1.7904085257548845,17.30728241563055,8.550621669626999,1.4285714285714286,0.13398692810457516,0.26973684210526316,0.19155253896952731,4.241827921920002,0
26,28,0.08615384615384615,5,4,6,5.2,0.5440051020408163,0.0,258.0,72.92307692307692,0.05593792118351036,0.39761641025188305,0.1673549540002058,8.0,42.0,19.692307692307693,0.0,1.0,0.48717948717948717,1.0,4.0,2.1538461538461537,0.259952380952381,0.456,0.33981318681318684,0.09206714200866897,0.33258829494158154,0.1791924241511986,0.9420289855072463,11.869565217391305,5.384057971014493,1.5,0.20161290322580644,0.35714285714285715,0.26435292065829263,5.277363200000001,0
84,89,0.025530694205393,10,6,12,8.4,0.7358288094937507,0.0,3209.166666666666,623.952380952381,0.00043682989141210327,0.3358178070620273,0.06906221237910957,8.0,46.0,20.11904761904762,0.0,1.0,0.6071428571428571,1.0,4.0,2.119047619047619,0.12027815696639589,0.2576861558789268,0.17966797059955403,0.049394515375414394,0.20737031725758082,0.09789292790710562,3.586337760910816,24.17457305502846,11.429475015812777,1.3452380952380953,0.07965451055662189,0.17219917012448133,0.12288361825492453,6.830803353599998,1
67,67,0.030303030303030304,9,6,11,7.444444444444445,0.7613054132323457,0.0,2304.0,540.0597014925373,0.0022433483278278517,0.29472431235052965,0.09070266326823571,6.0,42.0,19.19402985074627,0.0,1.0,0.6592039800995024,1.0,4.0,2.0,0.12161041260110936,0.24389070525434156,0.18534719256048743,0.048204749296059335,0.2013834813646939,0.10851884296835426,2.5584725536992843,19.50835322195704,7.747016706443914,1.0746268656716418,0.07525655644241733,0.15242494226327943,0.11300772234970292,5.123062767616001,1
33,36,0.06818181818181818,5,5,8,6.6,0.5744598765432098,0.0,404.1238095238095,122.18181818181819,0.04601730039144353,0.32115210523069637,0.15158838383097123,8.0,32.0,19.636363636363637,0.0,1.0,0.4343434343434343,1.0,4.0,2.1818181818181817,0.21824607683982683,0.3744791666666665,0.2940471407800953,0.08298999523283741,0.23738153681298071,0.16108913265375024,2.173435784851811,16.083424807903402,8.294182217343579,1.5454545454545454,0.15384615384615385,0.2962962962962963,0.21457168714638097,3.9951226060800016,0
28,29,0.07671957671957672,6,4,6,4.666666666666667,0.5868014268727705,0.0,390.0,109.21428571428571,0.079393920327503,0.2936315760449207,0.17218066596254142,8.0,30.0,17.928571428571427,0.0,1.0,0.4642857142857143,1.0,3.0,2.0714285714285716,0.22706162150606587,0.37173721340388016,0.2969435473403727,0.09516354036916128,0.27220094245467286,0.17434157980930662,2.1346886912325287,14.658195679796698,8.330368487928844,1.5357142857142858,0.15083798882681565,0.27835051546391754,0.20437049430257925,7.108736343681812,1
20,21,0.11052631578947368,5,2,5,4.0,0.5045351473922903,0.0,160.0,49.3,0.06611131288557577,0.3889095700948156,0.19653474083448005,8.0,32.0,18.6,0.0,1.0,0.5166666666666666,1.0,4.0,2.1,0.2825814536340852,0.4798245614035088,0.373421052631579,0.10677682637183517,0.3227292873256104,0.20635504286551312,1.1076923076923078,12.36923076923077,5.298461538461539,1.45,0.22093023255813954,0.3958333333333333,0.2886824029290012,3.965028352000001,0
23,23,0.09090909090909091,6,3,5,3.8333333333333335,0.5661625708884688,0.0,190.0,61.82608695652174,0.07991800900585962,0.38180728525245644,0.1771357177150698,8.0,32.0,18.17391304347826,0.0,1.0,0.6086956521739131,1.0,4.0,2.0,0.2755411255411256,0.45075757575757575,0.3463391680782986,0.10225040272600008,0.3047998956452215,0.1889744350297347,1.491891891891892,12.494594594594595,5.270270270270271,1.2608695652173914,0.22,0.36666666666666664,0.27186667220689964,3.9511969792000015,0
53,56,0.040638606676342524,8,4,10,6.625,0.6879783163265306,0.0,1379.0,331.77358490566036,0.009344420519916302,0.33427597339828496,0.10177719253181236,6.0,30.0,18.41509433962264,0.0,1.0,0.46226415094339623,1.0,4.0,2.1132075471698113,0.1538835630181784,0.2763507326007323,0.21008472860795058,0.05836242533559175,0.19555670731040345,0.1274014276597655,2.312727272727273,18.193454545454546,8.485818181818182,1.490566037735849,0.10216110019646364,0.20155038759689922,0.14040347261420302,3.861034270719999,0
22,22,0.09523809523809523,5,4,5,4.4,0.5640495867768595,0.0,224.0,65.81818181818181,0.05489275338264955,0.3735379979522774,0.1843960975812181,8.0,32.0,17.818181818181817,0.0,1.0,0.5757575757575758,1.0,4.0,2.0,0.2676303854875283,0.44126984126984115,0.34179035250463824,0.11395342565866233,0.3111200771145976,0.19508699553666825,1.1154929577464787,13.385915492957746,5.171830985915492,1.2727272727272727,0.1891891891891892,0.3442622950819672,0.251152100244056,3.761463295999999,1
22,24,0.1038961038961039,5,4,5,4.4,0.5026041666666667,0.0,134.0,62.18181818181818,0.0821510926823825,0.31647150206044056,0.19475744659848082,8.0,28.0,19.09090909090909,0.0,1.0,0.45454545454545453,1.0,3.0,2.1818181818181817,0.2729213907785336,0.4253968253968254,0.3553940768226483,0.10162816705621087,0.2837018875184673,0.19938610125243922,1.4873239436619718,9.481690140845071,5.518309859154928,1.6363636363636365,0.2,0.3230769230769231,0.2604957890406807,6.927338570356369,1
15,15,0.14285714285714285,4,3,4,3.75,0.48222222222222216,0.0,96.0,30.0,0.05395147391551542,0.39644390075582964,0.2299683826006692,6.0,30.0,16.8,0.0,1.0,0.5,1.0,3.0,2.0,0.29353741496598645,0.5416666666666666,0.41977324263038546,0.10408983020385233,0.3854359684453323,0.2365516797723982,1.0931174089068827,10.931174089068826,5.526315789473685,1.4,0.22580645161290322,0.45161290322580644,0.33041641932499305,6.483062744140625,1
33,34,0.06439393939393939,6,3,7,5.5,0.6180795847750864,0.0,578.0,128.0,0.0072451477924611665,0.3738772069809373,0.12610541416543122,8.0,42.0,19.333333333333332,0.0,1.0,0.5757575757575758,1.0,4.0,2.0606060606060606,0.21509402056277044,0.39404761904761915,0.2884238078840351,0.07815471474017871,0.2976286037238377,0.15640445115460258,2.753018660812294,17.967069154774972,8.074643249176729,1.4242424242424243,0.15023474178403756,0.2857142857142857,0.20583258860048614,5.396727808000002,1
40,39,0.05,6,4,9,6.666666666666667,0.6965811965811965,0.0,798.0,251.25,0.0039652145055993435,0.5447559192599254,0.09831630697967009,6.0,42.0,17.25,0.0,1.0,0.6083333333333333,1.0,4.0,1.95,0.16464774123145157,0.2890911083218775,0.22725320337028476,0.07259501474446164,0.2874654468359209,0.14368902536070915,3.262279888785913,20.611677479147357,7.925857275254865,1.0,0.1012987012987013,0.1848341232227488,0.13883929909835935,4.848844800000001,0
